,composition,gfa
2720,LaAl8Ni,True
2721,LaAl9,True
2722,LaAlCu3,False
2723,LaAlCu8,False
2724,LaAlNi3,False
2725,LaAlNi8,False
2726,LaCu,False
2727,LaMg11Cu8,True
2728,LaMg13Cu6,True
2729,LaMg14Zn5,True
2730,LaMg15Cu4,True
2731,LaMg15Ni4,True
2732,LaMg15Zn4,True
2733,LaMg16Cu3,True
2734,LaMg16Ni3,True
2735,LaMg17Ni2,True
2736,LaMg18Ni,False
2737,LaMg19Zn5,True
2738,LaMg2Cu,False
2739,LaMg2Ni,True
2740,LaMg3Cu,False
2741,LaMg3Ni,True
2742,LaMg4Cu5,True
2743,LaMg5Cu4,True
2744,LaMg5Ni4,True
2745,LaMg7Cu2,True
2746,LaMg7Ni2,True
2747,LaMg7Zn2,True
2748,LaMg8Cu,False
2749,LaMg8Ni,True
2750,LaNi,False
2751,LaZr5Fe44,True
2752,Mg,False
2753,Mg10AlZn9,True
2754,Mg10Ti53Al37,True
2755,Mg11(Al8Pd5)3,False
2756,Mg11Al2Ag7,True
2757,Mg11Al4Ag5,True
2758,Mg11Ti14Al25,False
2759,Mg11Ti25Al14,True
2760,Mg11Ti29Al60,True
2761,Mg11Ti32Al57,True
2762,Mg11Zn9,False
2763,Mg12AlZn7,True
2764,Mg12Ti7Al,False
2765,Mg13(Ti18Al11)3,True
2766,Mg13(Ti2Al)29,True
2767,Mg13(Ti9Al20)3,False
2768,Mg13Al2Ag5,True
2769,Mg13Al2Zn5,True
2770,Mg13AlZn6,True
2771,Mg13Ti12,False
2772,Mg13Ti19Al68,False
2773,Mg13Zn7,True
2774,Mg14(AlZn)3,False
2775,Mg14AlZn5,True
2776,Mg15Al2Ag3,True
2777,Mg15Al2Zn3,True
2778,Mg15Al3Zn2,False
2779,Mg15AlZn4,True
2780,Mg15Ti32Al53,True
2781,Mg15Ti49Al36,False
2782,Mg16Al27Pd7,False
2783,Mg16Al3Zn,False
2784,Mg16AlZn3,False
2785,Mg17Al2Zn,False
2786,Mg17Al52Pd31,False
2787,Mg17Al71Pd12,True
2788,Mg17AlZn2,False
2789,Mg17Cu3,False
2790,Mg17Mn3,False
2791,Mg17Ni3,True
2792,Mg17Ti36Al47,False
2793,Mg17Ti60Al23,False
2794,Mg17Zn3,False
2795,Mg18Al25Pd7,False
2796,Mg18AlZn,False
2797,Mg18Ti27Al55,False
2798,Mg19(AlGa)3,True
2799,Mg19(AlGa2)2,True
2800,Mg19Mn,False
2801,Mg19Zn,False
2802,Mg20Al23Pd7,False
2803,Mg20Ti43Al37,False
2804,Mg21Al53Pd26,True
2805,Mg22(Al3Pd)7,False
2806,Mg22Ti67Al11,False
2807,Mg23(AlGa2)9,True
2808,Mg23(Ti2Al5)11,False
2809,Mg23Ti20Al7,False
2810,Mg23Ti61Al16,False
2811,Mg27Ti43Al30,False
2812,Mg27Ti45Al28,True
2813,Mg27Ti52Al21,False
2814,Mg2Al2Zn,False
2815,Mg2AlZn2,False
2816,Mg2Ti53Al45,True
2817,Mg3(Ti6Al5)2,True
2818,Mg30Ti43Al27,False
2819,Mg31(Ti18Al5)3,False
2820,Mg33Al67,False
2821,Mg33Ti14Al3,False
2822,Mg35(Zn4In)3,True
2823,Mg35(Zn4Sn)3,True
2824,Mg39Ti41Al20,False
2825,Mg3Al11Pd6,False
2826,Mg3Al17,False
2827,Mg3AlZn,False
2828,Mg3Cu2,True
2829,Mg3Ti20Al77,False
2830,Mg3Ti27Al70,False
2831,Mg3Ti34Al63,True
2832,Mg3Ti5Al17,True
2833,Mg3Ti7Al10,True
2834,Mg3Ti7Al15,True
2835,Mg3Zn,True
2836,Mg3Zn2,True
2837,Mg4(AlZn)3,False
2838,Mg41Ti50Al9,False
2839,Mg44Al43Pd13,False
2840,Mg45Al4Ga,False
2841,Mg46Ti35Al19,False
2842,Mg4Al5Zn,False
2843,Mg4AlZn5,False
2844,Mg4Cu,True
2845,Mg4Ni,True
2846,Mg4Zn,False
2847,Mg51Ti40Al9,False
2848,Mg5Al2Zn3,False
2849,Mg5Al3Zn2,False
2850,Mg5Al4Zn,False
2851,Mg5Al74Pd21,False
2852,Mg5AlZn4,False
2853,Mg5Ti19Al26,True
2854,Mg5Ti29Al66,True
2855,Mg6(CuAg)7,True
2856,Mg6Al3Zn,False
2857,Mg6AlZn3,False
2858,Mg6Ti61Al33,True
2859,Mg7(Ti12Al19)3,True
2860,Mg7(Ti18Al13)3,True
2861,Mg7(Ti2Al)6,False
2862,Mg70(Cu7Au3)3,True
2863,Mg70(Cu9Au)3,True
2864,Mg70Cu29Au,True
2865,Mg77Ti23,False
2866,Mg7Al2Zn,False
2867,Mg7Al4Ag9,True
2868,Mg7AlZn2,True
2869,Mg7Cu3,True
2870,Mg7Ni3,False
2871,Mg7Ti49Al44,True
2872,Mg7Zn3,True
2873,Mg83Ti17,False
2874,Mg89Al8Ga3,False
2875,Mg89Al9Ga2,False
2876,Mg8AlZn,False
2877,Mg92.5Mn7.5,False
2878,Mg9Al26Pd15,False
2879,Mg9Al4Ag7,True
2880,Mg9Cu,False
2881,Mg9Mn,False
2882,Mg9Ni,True
2883,Mg9Ti11Al5,False
2884,Mg9Ti21Al20,True
2885,Mg9Ti28Al13,True
2886,Mg9Ti44Al47,True
2887,Mg9Zn,False
2888,MgAl2Pd,False
2889,MgCu,False
2890,Mn(Al11Co)2,False
2891,Mn(Al11Ni)2,False
2892,Mn(Al29Ni4)3,True
2893,Mn(Al2Ge)3,True
2894,Mn(Al2Si)3,True
2895,Mn(Al6Co)7,False
2896,Mn(Al6Ni)7,False
2897,Mn(Al7Co)3,False
2898,Mn(Al7Ni)3,False
2899,Mn(Al8Ni)11,True
2900,Mn(Fe29B4)3,False
2901,Mn(Fe31B2)3,False
2902,Mn(Ge2Pd9)9,True
2903,Mn0.5Al87.5Ni12,True
2904,Mn10(Co4B)3,True
2905,Mn10Al73Ge17,True
2906,Mn10Co8B7,True
2907,Mn11(Co9B4)3,True
2908,Mn11Co11B3,True
2909,Mn11Co25B14,True
2910,Mn12Co7B6,True
2911,Mn12Co8B5,True
2912,Mn12Fe71P17,True
2913,Mn12Nb15Co73,True
2914,Mn13(CoB)6,True
2915,Mn13.4Co53.6B33,True
2916,Mn13.5Co54.5B32,True
2917,Mn13.6Co54.4B32,True
2918,Mn13Co31B6,True
2919,Mn14.4Co57.6B28,True
2920,Mn14FeB5,True
2921,Mn15(Fe4P)17,True
2922,Mn15.2Co60.8B24,True
2923,Mn15.5Al76Cu8.5,False
2924,Mn15Co61B24,True
2925,Mn15Fe71B14,True
2926,Mn15Fe73B12,False
2927,Mn15Fe77B8,False
2928,Mn15Fe79B6,False
2929,Mn16(Co2B)3,True
2930,Mn16.8Co67.2B16,True
2931,Mn16Co5B4,True
2932,Mn17(Co7B4)3,True
2933,Mn17.4Al66.6Si16,False
2934,Mn17.4Al68.6Si14,False
2935,Mn17.4Al70.6Si12,False
2936,Mn17.4Al72.5Si10.1,False
2937,Mn17.4Al74.6Si8,False
2938,Mn17.4Al76.6Si6,False
2939,Mn17.4Al78.6Si4,False
2940,Mn17.5Co70.5B12,True
2941,Mn17.6Co70.4B12,True
2942,Mn17.8Co71.2B11,True
2943,Mn17Co25B8,True
2944,Mn17Co67B16,True
2945,Mn17Fe5B3,False
2946,Mn18.5Co65.5B16,True
2947,Mn18Al57Ge25,True
2948,Mn18Fe5B2,False
2949,Mn19(Nb5Co22)3,True
2950,Mn19Co19B12,True
2951,Mn19Co65B16,True
2952,Mn1Al86.5Ni12.5,True
2953,Mn2(Al15Co)3,False
2954,Mn2(Al15Ni)3,False
2955,Mn2(NbCo5)3,True
2956,Mn2.5Al87Ni10.5,True
2957,Mn2.5Fe80.5B17,True
2958,Mn20Al53Si27,True
2959,Mn21.6Co46.4B32,True
2960,Mn21.6Co50.4B28,True
2961,Mn21Co15B14,True
2962,Mn21Co17B12,True
2963,Mn21Co21B8,True
2964,Mn21Co47B32,True
2965,Mn21Co51B28,True
2966,Mn22.8Co53.2B24,True
2967,Mn23Co53B24,True
2968,Mn23Co57B20,True
2969,Mn25.2Co58.8B16,True
2970,Mn25Co47B28,True
2971,Mn25Co59B16,True
2972,Mn26.4Co61.6B12,True
2973,Mn26.5Co45.5B28,True
2974,Mn26.5Co49.5B24,True
2975,Mn26.6Co49.4B24,True
2976,Mn26.8Co40.2B33,True
2977,Mn27Co17B6,True
2978,Mn27Co41B32,True
2979,Mn27Co45B28,True
2980,Mn27Co61B12,True
2981,Mn28.8Co43.2B28,True
2982,Mn28Co41B31,True
2983,Mn29.5Co46.5B24,True
2984,Mn29.5Co54.5B16,True
2985,Mn29Co43B28,True
2986,Mn2Al11Si7,True
2987,Mn2Al13Si5,True
2988,Mn2Al20Ni3,False
2989,Mn2Al21Ni2,False
2990,Mn2Al22Ni,False
2991,Mn2Al23,False
2992,Mn2Al41Ni7,False
2993,Mn2Al43Co5,False
2994,Mn2Al43Ni5,False
2995,Mn2Al47Co,False
2996,Mn2Al47Ni,False
2997,Mn2Al5Si3,True
2998,Mn2Al85Ni13,False
2999,Mn2Al86.5Ni11.5,True
3000,Mn2Al87Ni11,True
3001,Mn2Al89Ni9,False
3002,Mn2Co17B6,True
3003,Mn2Co18B5,True
3004,Mn2Co19B4,True
3005,Mn2Co2B,True
3006,Mn2Fe18B5,True
3007,Mn2Nb15Co83,True
3008,Mn30.4Co45.6B24,True
3009,Mn30.5Co41.5B28,True
3010,Mn30.5Co45.5B24,True
3011,Mn31(Co19B4)3,True
3012,Mn31Co41B28,True
3013,Mn32.5Co47.5B20,True
3014,Mn33.5Co50.5B16,True
3015,Mn33.6Co50.4B16,True
3016,Mn33Fe10B7,True
3017,Mn35(Co3B2)3,True
3018,Mn35.2Co52.8B12,True
3019,Mn35.6Co53.4B11,True
3020,Mn35Co37B28,True
3021,Mn35Co49B16,True
3022,Mn35Co53B12,True
3023,Mn37(Co13B8)3,True
3024,Mn38.5Co41.5B20,True
3025,Mn39Co49B12,True
3026,Mn3Al10Si7,True
3027,Mn3Al11Si6,True
3028,Mn3Al12Si5,True
3029,Mn3Al13Cu4,False
3030,Mn3Al13Si4,True
3031,Mn3Al16Ni,False
3032,Mn3Al40Ni7,False
3033,Mn3Al41Ni6,False
3034,Mn3Al42Ni5,False
3035,Mn3Al43Co4,False
3036,Mn3Al43Ni4,False
3037,Mn3Al44Co3,False
3038,Mn3Al44Ni3,False
3039,Mn3Al45Co2,False
3040,Mn3Al45Ni2,False
3041,Mn3Al46Co,False
3042,Mn3Al46Ni,False
3043,Mn3Al47,False
3044,Mn3Al9Si8,False
3045,Mn3CoB,True
3046,Mn3Fe15B2,False
3047,Mn3Fe37B10,True
3048,Mn3Fe81B16,True
3049,Mn3Fe83B14,True
3050,Mn3Fe85B12,False
3051,Mn3Fe87B10,False
3052,Mn3Fe89B8,False
3053,Mn3Fe91B6,False
3054,Mn3Fe93B4,False
3055,Mn3Si10Pd37,True
3056,Mn3Si20Pd77,True
3057,Mn4(Nb5Co27)3,True
3058,Mn40.5Co43.5B16,True
3059,Mn43(Co11B8)3,True
3060,Mn43(Co15B4)3,True
3061,Mn43.5Co36.5B20,True
3062,Mn43Co37B20,True
3063,Mn47Co25B28,True
3064,Mn49(Co13B4)3,True
3065,Mn49(Co9B8)3,True
3066,Mn49Co35B16,True
3067,Mn4Al11Si5,True
3068,Mn4Al13Ge3,False
3069,Mn4Al13Si3,False
3070,Mn4Al41Ni5,False
3071,Mn4Al43Ni3,False
3072,Mn4Al45Co,False
3073,Mn4Al45Ni,False
3074,Mn4Al83Ni13,False
3075,Mn4Al9Si7,True
3076,Mn4Co16B5,True
3077,Mn4Fe16B5,True
3078,Mn4Fe77B19,True
3079,Mn5(Al7Ge8)3,True
3080,Mn5(Co3B2)4,True
3081,Mn5(Fe13B2)3,False
3082,Mn5(Fe14B)3,False
3083,Mn51.5Co28.5B20,True
3084,Mn51Co33B16,True
3085,Mn57Co27B16,True
3086,Mn59.5Co24.5B16,True
3087,Mn59Co25B16,True
3088,Mn5Al8Si7,False
3089,Mn5Co13B7,True
3090,Mn5Co17B3,True
3091,Mn5Fe37B8,True
3092,Mn5Fe38B7,True
3093,Mn5Fe41B4,False
3094,Mn5Fe81B14,True
3095,Mn5Fe83B12,False
3096,Mn5Fe87B8,False
3097,Mn5Fe89B6,False
3098,Mn5Fe91B4,False
3099,Mn5Ge18Pd77,True
3100,Mn63Co21B16,True
3101,Mn67Co17B16,True
3102,Mn6Al69Ge25,True
3103,Mn6Co11B8,True
3104,Mn6Co13B6,True
3105,Mn6Co14B5,True
3106,Mn6Nb15Co79,True
3107,Mn7(Co2B)6,True
3108,Mn7(Ge6Pd25)3,True
3109,Mn7.2Co64.8B28,True
3110,Mn7.5Co67.5B25,True
3111,Mn7.6Co68.4B24,True
3112,Mn74(SiP)13,True
3113,Mn74Si23P3,True
3114,Mn7Al33Si10,True
3115,Mn7Al85Ni8,False
3116,Mn7Co13B5,True
3117,Mn7Co27B16,True
3118,Mn7Co29B14,True
3119,Mn7Co61B32,True
3120,Mn7Co65B28,True
3121,Mn7Fe2B,False
3122,Mn7Fe33B10,True
3123,Mn7Si20Pd73,True
3124,Mn8.4Co75.6B16,True
3125,Mn85(Fe2B3)3,True
3126,Mn8Co12B5,True
3127,Mn8Nb15Co77,True
3128,Mn9Co11B5,True
3129,Mn9Co35B6,True
3130,Mn9Co75B16,True
3131,Mn9Co79B12,True
3132,Mn9Co9B7,True
3133,Mn9Fe31B10,True
3134,Mn9Fe74P17,True
3135,MnAl12Si7,False
3136,MnAl14Si5,False
3137,MnAl23Co,False
3138,MnAl23Ni,False
3139,MnAl24,False
3140,MnAl2Si,False
3141,MnAl3Si,False
3142,MnAl43Co6,False
3143,MnAl44Co5,False
3144,MnAl44Ni5,True
3145,MnAl45Co4,False
3146,MnAl45Ni4,False
3147,MnAl46Co3,False
3148,MnAl46Ni3,False
3149,MnAl47Co2,False
3150,MnAl47Ni2,False
3151,MnAl48Co,False
3152,MnAl48Ni,False
3153,MnAl49,False
3154,MnAl5Ge4,True
3155,MnAlCu2,False
3156,MnCo3B,True
3157,MnFe15B4,True
3158,MnFe17B2,False
3159,MnFe19B5,True
3160,MnFe39B10,True
3161,MnFe3B,True
3162,MnFe7B2,True
3163,MnFe83B16,True
3164,MnFe85B14,True
3165,MnFe89B10,False
3166,MnFe8B,False
3167,MnFe91B8,False
3168,MnFe95B4,False
3169,MnGe9Pd40,True
3170,MnSi10Pd39,True
3171,MnSi20Pd79,True
3172,MnSi4Pd15,True
3173,MnSi5Pd19,True
3174,Mo12P5Rh8,True
3175,Mo12P5Ru8,True
3176,Mo16P5Ru4,True
3177,Mo3Ru2,True
3178,Mo4P5Ru16,True
3179,Mo8P5Ru12,True
3180,Nb10.3Fe80.3B9.4,True
3181,Nb10Ni73B17,True
3182,Nb11.5Ni71.5B17,True
3183,Nb11Si4Mo5,True
3184,Nb11V5Si4,False
3185,Nb12Fe83B5,False
3186,Nb12Fe85B3,False
3187,Nb13Co77B10,True
3188,Nb13Si4Mo3,True
3189,Nb13Si4W3,False
3190,Nb13V3Si4,True
3191,Nb14Co81B5,True
3192,Nb15Co73Ni12,True
3193,Nb15Fe12Co73,True
3194,Nb15Fe26Co59,True
3195,Nb15Fe2Co83,True
3196,Nb15Fe3.5Co81.5,True
3197,Nb15Fe42.5Co42.5,True
3198,Nb15Fe4Co81,True
3199,Nb15Fe6Co79,True
3200,Nb15Fe72.5Co12.5,True
3201,Nb15Fe77B8,True
3202,Nb15Fe79B6,False
3203,Nb15Si2Ge3,True
3204,Nb15Si4Mo,True
3205,Nb15Si4W,True
3206,Nb15VSi4,True
3207,Nb16.5Ni66.5B17,True
3208,Nb17Si3,True
3209,Nb19(Si2Ge)2,True
3210,Nb19Si5Ge,True
3211,Nb20Si3C2,True
3212,Nb20Si4C,True
3213,Nb20Si4Ge,True
3214,Nb2Co20B3,True
3215,Nb2Ni3,True
3216,Nb3(Fe10B)2,True
3217,Nb39Si7Ge4,True
3218,Nb3Co17,True
3219,Nb3Fe12Co5,True
3220,Nb3Fe15B2,True
3221,Nb3Fe16B,False
3222,Nb3Fe2Co15,True
3223,Nb3Fe80B17,True
3224,Nb3Ni2,True
3225,Nb3SiMo,True
3226,Nb3VSi,True
3227,Nb40(Ni19Pt)3,True
3228,Nb40Ni59Ir,True
3229,Nb40Ni59Pd,True
3230,Nb40Ni59Pt,True
3231,Nb40Si7C3,True
3232,Nb40Si9C,True
3233,Nb40Si9Ge,True
3234,Nb4Si,True
3235,Nb5(Co14B)3,False
3236,Nb5.3Fe80.2B14.5,True
3237,Nb5.5Fe81.5B13,False
3238,Nb5.5Fe85.5B9,False
3239,Nb5Fe83B12,True
3240,Nb5Fe87B8,False
3241,Nb5Fe89B6,False
3242,Nb5Fe92B3,False
3243,Nb5Ni78B17,True
3244,Nb5Si2Mo3,True
3245,Nb6.8Fe76B17.2,True
3246,Nb6.9Fe80B13.1,True
3247,Nb6Fe39B5,True
3248,Nb6Fe41B3,True
3249,Nb7(Fe27B4)3,True
3250,Nb7(Fe28B3)3,True
3251,Nb7.1Fe77.9B15,True
3252,Nb7.1Fe82.3B10.6,False
3253,Nb7.1Fe83.4B9.5,False
3254,Nb7.3Fe77.5B15.2,True
3255,Nb7.3Fe79.5B13.2,True
3256,Nb7.5Fe83B9.5,False
3257,Nb7.6Fe81.1B11.3,True
3258,Nb7.7Fe78.1B14.2,True
3259,Nb7.8Fe78.4B13.8,True
3260,Nb76.5Si8.5Ge15,True
3261,Nb77Si10Ge13,True
3262,Nb77Si23,True
3263,Nb7Co40B3,True
3264,Nb7Co42B,True
3265,Nb7Fe77B16,True
3266,Nb7Fe78.7B14.3,True
3267,Nb7Fe79.9B13.1,True
3268,Nb7Fe83B10,True
3269,Nb7Fe85B8,True
3270,Nb7Si2Mo,True
3271,Nb7Si2W,True
3272,Nb7VSi2,True
3273,Nb8.3Fe77.5B14.2,True
3274,Nb8.3Fe78.5B13.2,True
3275,Nb8.7Fe76B15.3,True
3276,Nb8.9Fe79.6B11.5,True
3277,Nb80Si17Ge3,True
3278,Nb80Si19C,True
3279,Nb80Si19Ge,True
3280,Nb8Fe75B17,True
3281,Nb8Fe79B13,True
3282,Nb8Ni75B17,True
3283,Nb9.1Fe79.9B11,True
3284,Nb9.3Fe77.5B13.2,True
3285,Nb9.6Fe77.5B12.9,True
3286,Nb9.6Fe77B13.4,True
3287,Nb9.8Fe75.2B15,True
3288,Nb9Si4Mo7,False
3289,NbFe17B2,True
3290,NbNi,True
3291,Nd(Al10Ni)9,False
3292,Nd(Al11Ni)2,True
3293,Nd(Al28Ni5)3,True
3294,Nd(Al5Ni)4,True
3295,Nd(Al6Ni)7,True
3296,Nd(Al7Ni)3,True
3297,Nd(Al8Ni)11,True
3298,Nd(AlCu11)2,False
3299,Nd(AlCu7)3,False
3300,Nd(Mg2Cu)3,True
3301,Nd(Mg2Ni)3,True
3302,Nd(MgCu)2,True
3303,Nd(MgCu2)3,False
3304,Nd(MgNi)2,True
3305,Nd10Al79Ni11,True
3306,Nd10Fe82.5B7.5,True
3307,Nd11.8Fe82.1B6.1,True
3308,Nd11Al5Ni4,True
3309,Nd11Fe89,True
3310,Nd12.375Fe70.125B17.5,True
3311,Nd12Fe69.5B18.5,True
3312,Nd13Fe79B8,True
3313,Nd14Fe78.2B7.8,True
3314,Nd14Fe81B5,False
3315,Nd14Fe82.2B4.8,True
3316,Nd15Fe77.5B7.5,True
3317,Nd15Fe77B8,True
3318,Nd15Fe82B3,True
3319,Nd16.5Fe66B17.5,True
3320,Nd16.8Fe67.2B16,True
3321,Nd2(Al15Ni)3,True
3322,Nd2(Al5Ni)3,True
3323,Nd2(Mg5Cu)3,True
3324,Nd2(Mg5Ni)3,True
3325,Nd2.5Mg97.5,False
3326,Nd20.625Fe61.875B17.5,True
3327,Nd20Fe61.5B18.5,True
3328,Nd21Fe21B8,True
3329,Nd21Fe79,True
3330,Nd27.7Fe56.3B16,True
3331,Nd2Al17Ni,True
3332,Nd2Al20Ni3,True
3333,Nd2Al21Ni2,True
3334,Nd2Al22Ni,True
3335,Nd2Al23,True
3336,Nd2Al2Cu21,True
3337,Nd2Al3Cu20,True
3338,Nd2Al41Ni7,True
3339,Nd2Al43Ni5,True
3340,Nd2Al47Ni,False
3341,Nd2Al5Cu43,False
3342,Nd2Al7Cu41,False
3343,Nd2Al7Ni,False
3344,Nd2Al85Ni13,True
3345,Nd2AlCu22,False
3346,Nd2Cu3,False
3347,Nd2Fe3,True
3348,Nd2Fe7B,True
3349,Nd2Mg11Cu7,True
3350,Nd2Mg11Ni7,True
3351,Nd2Mg13Cu5,True
3352,Nd2Mg13Ni5,True
3353,Nd2Mg17Cu,True
3354,Nd2Mg17Ni,True
3355,Nd2Mg2Cu,False
3356,Nd2Mg3Cu5,True
3357,Nd2Mg3Ni5,False
3358,Nd2Mg5Cu3,True
3359,Nd2Mg5Ni3,True
3360,Nd2Mg7Cu,True
3361,Nd2Mg7Ni,True
3362,Nd2MgCu2,False
3363,Nd2MgCu7,False
3364,Nd2MgNi2,True
3365,Nd2Ni3,False
3366,Nd3(Al10Ni)2,True
3367,Nd30Fe51.5B18.5,True
3368,Nd33.6Fe50.4B16,True
3369,Nd33Fe67,True
3370,Nd3Al13Ni4,True
3371,Nd3Al14Ni3,True
3372,Nd3Al15Ni2,True
3373,Nd3Al16Ni,False
3374,Nd3Al21Ni,True
3375,Nd3Al22,True
3376,Nd3Al2Cu45,False
3377,Nd3Al3Cu44,False
3378,Nd3Al41Ni6,True
3379,Nd3Al42Ni5,True
3380,Nd3Al43Ni4,True
3381,Nd3Al44Ni3,True
3382,Nd3Al45Ni2,True
3383,Nd3Al46Ni,False
3384,Nd3Al47,False
3385,Nd3Al4Cu43,False
3386,Nd3Al5Cu42,False
3387,Nd3Al6Cu41,False
3388,Nd3Al7Cu40,False
3389,Nd3Al90Ni7,True
3390,Nd3AlCu46,False
3391,Nd3Cu7,False
3392,Nd3Fe14B3,True
3393,Nd3Fe17,True
3394,Nd3Fe2,True
3395,Nd3Fe41B6,True
3396,Nd3Fe7,True
3397,Nd3Fe78.5B18.5,True
3398,Nd3Fe82B15,True
3399,Nd3Mg10Cu7,True
3400,Nd3Mg10Ni7,True
3401,Nd3Mg11Cu6,True
3402,Nd3Mg11Ni6,True
3403,Nd3Mg12Cu5,True
3404,Nd3Mg12Ni5,True
3405,Nd3Mg13Cu4,True
3406,Nd3Mg13Ni4,True
3407,Nd3Mg14Cu3,True
3408,Nd3Mg14Ni3,True
3409,Nd3Mg15Cu2,True
3410,Nd3Mg15Ni2,True
3411,Nd3Mg16Cu,False
3412,Nd3Mg16Ni,False
3413,Nd3Mg17,False
3414,Nd3Mg2Cu5,True
3415,Nd3Mg2Ni5,True
3416,Nd3Mg3Cu4,True
3417,Nd3Mg4Cu3,True
3418,Nd3Mg4Ni3,True
3419,Nd3Mg5Cu2,True
3420,Nd3Mg5Ni2,True
3421,Nd3Mg6Ni,True
3422,Nd3Mg9Ni8,True
3423,Nd3MgCu6,True
3424,Nd3MgNi,True
3425,Nd3MgNi6,False
3426,Nd3Ni2,True
3427,Nd3Ni7,False
3428,Nd4(MgNi)3,True
3429,Nd4.125Fe78.375B17.5,True
3430,Nd4.5Fe77B18.5,True
3431,Nd4Al13Ni3,False
3432,Nd4Al15Ni,False
3433,Nd4Al3Cu43,True
3434,Nd4Al41Ni5,True
3435,Nd4Al43Ni3,True
3436,Nd4Al45Ni,True
3437,Nd4Al5Cu41,True
3438,Nd4Al7Cu39,False
3439,Nd4AlCu45,False
3440,Nd4Fe19B2,True
3441,Nd4Fe77B19,True
3442,Nd4Mg11Cu5,True
3443,Nd4Mg11Ni5,True
3444,Nd4Mg13Cu3,True
3445,Nd4Mg13Ni3,True
3446,Nd4Mg15Ni,True
3447,Nd4Mg5Ni,False
3448,Nd4Mg9Cu7,True
3449,Nd4Mg9Ni7,True
3450,Nd4MgNi5,True
3451,Nd4Ni,False
3452,Nd5(Al14Ni)3,True
3453,Nd5(Al2Cu13)3,False
3454,Nd5(AlCu14)3,True
3455,Nd5(Mg3Cu2)3,True
3456,Nd5(Mg3Ni2)3,True
3457,Nd5(Mg4Cu)3,False
3458,Nd5(Mg4Ni)3,True
3459,Nd50.4Fe33.6B16,True
3460,Nd50Fe31.5B18.5,True
3461,Nd5Al2Cu43,False
3462,Nd5Al37Ni8,True
3463,Nd5Al41Ni4,True
3464,Nd5Al43Ni2,True
3465,Nd5Al44Ni,True
3466,Nd5Al4Cu41,False
3467,Nd5Al7Cu38,False
3468,Nd5Al87Ni8,True
3469,Nd5AlCu44,False
3470,Nd5Mg11Cu4,True
3471,Nd5Mg11Ni4,True
3472,Nd5Mg13Cu2,False
3473,Nd5Mg13Ni2,True
3474,Nd5Mg2Ni3,True
3475,Nd5Mg3Ni2,True
3476,Nd5Mg4Ni,False
3477,Nd5Mg7Ni8,True
3478,Nd5Mg83Ni12,True
3479,Nd5Mg88Ni7,True
3480,Nd5Mg8Ni7,True
3481,Nd5MgNi4,True
3482,Nd6Fe41B3,True
3483,Nd6Fe75.5B18.5,True
3484,Nd6Mg11Ni3,True
3485,Nd6Mg3Ni,False
3486,Nd6Mg9Cu5,True
3487,Nd6Mg9Ni5,True
3488,Nd6MgNi3,True
3489,Nd7(Al29Ni2)3,True
3490,Nd7.5Mg90Ni2.5,True
3491,Nd7.5Mg92.5,False
3492,Nd7Al43,True
3493,Nd7Al83Ni10,True
3494,Nd7Al85Ni8,True
3495,Nd7Fe13,True
3496,Nd7Mg10Ni3,True
3497,Nd7Mg11Ni2,True
3498,Nd7Mg2Ni,False
3499,Nd7Mg6Cu7,True
3500,Nd7Mg8Ni5,True
3501,Nd7Mg9Cu4,True
3502,Nd7Mg9Ni4,True
3503,Nd7MgNi2,False
3504,Nd7Ni3,True
3505,Nd8(Fe13B)3,False
3506,Nd8.25Fe74.25B17.5,True
3507,Nd9.2Fe74.8B16,True
3508,Nd9Al81Ni10,True
3509,Nd9Al83Ni8,True
3510,Nd9Al85Ni6,True
3511,Nd9Fe41,True
3512,Nd9Fe82B9,True
3513,NdAl15Ni4,False
3514,NdAl16Ni3,True
3515,NdAl17Ni2,True
3516,NdAl18Ni,True
3517,NdAl23Ni,False
3518,NdAl24,False
3519,NdAl40Ni9,True
3520,NdAl41Ni8,True
3521,NdAl43Ni6,True
3522,NdAl44Ni5,True
3523,NdAl45Ni4,True
3524,NdAl46Ni3,False
3525,NdAl47Ni2,False
3526,NdAl48Ni,False
3527,NdAl49,False
3528,NdAl5Cu44,False
3529,NdAl7Ni2,True
3530,NdAl86Ni13,True
3531,NdAl8Ni,True
3532,NdAl9,True
3533,NdAlCu23,False
3534,NdAlCu8,False
3535,NdCu4,False
3536,NdFe,True
3537,NdFe3,True
3538,NdFe4,True
3539,NdFe9,True
3540,NdMg11Cu8,True
3541,NdMg13Cu6,True
3542,NdMg13Ni6,True
3543,NdMg14Cu5,True
3544,NdMg15Cu4,True
3545,NdMg15Ni4,True
3546,NdMg16Cu3,True
3547,NdMg17Cu2,True
3548,NdMg17Ni2,True
3549,NdMg18Cu,False
3550,NdMg18Ni,False
3551,NdMg19,False
3552,NdMg2Cu,True
3553,NdMg2Ni,True
3554,NdMg3Cu,True
3555,NdMg3Ni,True
3556,NdMg4Cu5,True
3557,NdMg5Cu4,True
3558,NdMg5Ni4,False
3559,NdMg7Cu2,True
3560,NdMg7Ni2,True
3561,NdMg8Cu,True
3562,NdMg8Ni,True
3563,NdMg9,False
3564,NdMgCu3,True
3565,NdNi,False
3566,Ni,False
3567,Ni10P19Pd71,True
3568,Ni11P2Pd7,True
3569,Ni12P5Pt3,False
